,url,foodname,serving,image,ingredient,steps,calories,protein,fat,carb,sodium,fibre
387,https://www.taste.com.au/recipes/banana-blueberry-cake/73739eab-576b-46f5-a4c4-e087e4e102b0#coral_thread,Banana and blueberry cake,8,https://img.taste.com.au/vD5RcqRo/w720-h480-cfill-q80/taste/2016/11/banana-and-blueberry-cake-105830-1.jpeg,"['80g solidified coconut oil', '40g (1/4 cup) coconut sugar', '1 small lemon, rind finely grated, juiced', '1 tsp vanilla extract', '3 eggs', '35g (1/4 cup) coconut flour', '2 small bananas', '85g (3/4 cup) almond meal', '2 1/2 tbsp arrowroot (tapioca flour)', '2 tsp gluten-free baking powder', '125ml (1/2 cup) light coconut milk', '75g (1/2 cup) frozen blueberries, thawed on paper towel', 'Rice malt syrup, to drizzle (optional)']","['Preheat the oven to 180C/160C fan forced. Grease base and side of a 19.5cm (base measurement) springform cake pan and line with baking paper.', 'Use electric beaters to beat the coconut oil80g solidified coconut oil, sugar40g (1/4 cup) coconut sugar, lemon rind1 small lemon, rind finely grated, juiced and vanilla1 tsp vanilla extract in a bowl until pale and creamy. Beat in 1 egg and 1 tbs of the coconut flour35g (1/4 cup) coconut flour. Repeat with the remaining eggs and coconut flour35g (1/4 cup) coconut flour until combined (mixture may curdle slightly).', 'Thinly slice half a banana2 small bananas. Drizzle with a little lemon juice to prevent discolouration. Set aside. Use a fork to mash the remaining banana.', 'Add the almond meal85g (3/4 cup) almond meal, arrowroot2 1/2 tbsp arrowroot (tapioca flour), baking powder2 tsp gluten-free baking powder, coconut milk125ml (1/2 cup) light coconut milk, mashed banana and 1 tbs lemon juice to coconut oil mixture. Stir until combined. Spoon into prepared pan and smooth the surface. Sprinkle with blueberries75g (1/2 cup) frozen blueberries, thawed on paper towel. Top with sliced banana. Bake for 50-55 minutes or until a skewer inserted in the centre comes out clean. Cool in pan for 10 minutes, then transfer to a wire rack to cool completely.', 'Drizzle with rice malt syrupRice malt syrup, to drizzle (optional), if using.']",1096 kj (262cal),5.4g,18.6g,20.3g,134mg,4.3g
388,https://www.taste.com.au/recipes/chicken-garlic-herb-broth/332a51d7-60f3-4113-ba5d-bb8a4eec5a25#coral_thread,Chicken garlic and herb broth,4,https://img.taste.com.au/MBHqS6iv/w720-h480-cfill-q80/taste/2016/11/chicken-garlic-and-herb-broth-26225-1.jpeg,"['6 single clove garlic', '1 litre (4 cups) Massel chicken style liquid stock', '150ml dry white wine', '2 bay leaves', '4 sprigs fresh thyme', '2 sprigs fresh rosemary', '1 bunch fresh continental parsley', 'Freshly ground pepper', '1 roast chicken', 'Grated parmesan, to serve']","['Carefully press on the garlic cloves to bruise. Place the garlic, stock, wine and 300ml water in a saucepan. Add the bay leaves, thyme, rosemary and 8 parsley stalks to the pan. Season with a little pepper. Bring to the boil over a high heat. Reduce the heat and simmer, covered, for 15 minutes. Strain into a clean saucepan and discard the herbs and garlic.', 'Remove the skin and bones from the chicken and shred the meat. Finely chop the remaining parsley leaves. Add the chicken and parsley to the stock, and stir over a medium heat until heated through. Serve topped with grated parmesan.']",2439 kj (583cal),47.1g,37.4g,5.1g,1.0g,0.8g
389,https://www.taste.com.au/recipes/broccoflower-blue-cheese-gratin/82f1ad61-1904-40b0-9344-467827280a0a#coral_thread,Broccoflower and blue cheese gratin,4,https://img.taste.com.au/ux13llpz/w720-h480-cfill-q80/taste/2016/11/broccoflower-and-blue-cheese-gratin-23844-1.jpeg,"['2 heads (1kg) broccoflower, cut into florets', '50g butter', '1/4 cup (35g) plain flour', '1 1/2 cups (375ml) a2 milk', '1 cup (100g) coarsely grated Millel parmesan', '1 slice Tip Top 9 Grain bread, crusts removed', '75g South Cape blue cheese, crumbled', '1 tbsp olive oil', 'Freshly ground black pepper']","['Preheat oven to 200°C. Blanch broccoflower in salted boiling water for 1 minute. Drain well. Transfer to a 6-cup capacity oven-proof dish and set aside.', 'Melt butter in medium saucepan. Add flour and cook, stirring for 1 minute. Gradually whisk in milk. Stir constantly, over medium heat, for about 5 minutes, or until mixture boils and thickens. Remove from heat and stir in half the parmesan. Spoon mixture over broccoflower.', 'Cut bread into small chunky crumbs. Place in a bowl with remaining parmesan, blue cheese, and olive oil. Mix well. Sprinkle mixture evenly over gratin. Bake for about 10 minutes, or until golden. Season well with pepper and serve immediately.']",7123 kj (1702cal),84.4g,115.5g,91.2g,2.4g,18.1g
390,https://www.taste.com.au/recipes/fennel-radish-salad/3b097c47-808e-473b-b953-0399277c237e#coral_thread,Fennel and radish salad,8,https://img.taste.com.au/5WVKK7Vr/w720-h480-cfill-q80/taste/2016/11/fennel-and-radish-salad-108919-1.jpeg,"['2 tbsp extra virgin olive oil', '2 tbsp lemon juice', '1/4 tsp caster sugar', '1 Lebanese cucumber, peeled into ribbons', '1 bunch radishes, trimmed, thinly sliced', '1 small fennel, thinly sliced', '1 oakleaf combo lettuce, leaves torn  (see note)', '2 tbsp chopped fresh mint leaves', '2 tbsp chopped fresh flat-leaf parsley leaves']","['Place oil, lemon juice and sugar in a large bowl. Stir until sugar has dissolved. Season with salt and pepper. Add cucumber, radish and fennel. Toss to combine. Set aside for 5 minutes.', 'Add lettuce to mixture. Toss to combine. Sprinkle with mint and parsley. Serve.']",236 kj (56cal),0.8g,4.7g,3.7g,15.8mg,1.4g
391,https://www.taste.com.au/recipes/fragrant-lamb-fruit-nut-couscous/bd0daa85-fbd6-435d-b8a2-34d5b2c4b4b1#coral_thread,Fragrant lamb with fruit and nut couscous,4,https://img.taste.com.au/loEGDXYg/w720-h480-cfill-q80/taste/2016/11/fragrant-lamb-with-fruit-and-nut-couscous-60251-1.jpeg,"['3cm piece ginger', '2 cloves garlic', '2 long green chillies', '140g (1/2 cup) Tamar Valley Greek Style Yoghurt', '1/2 tsp ground cardamom', '2 tsp ground cumin', '2 tsp ground coriander', '2 tsp ground turmeric', '80ml (1/3 cup) olive oil', '2x 275g lamb backstraps', '1/2 bunch fresh coriander, plus extra leaves, to serve', '1/4 tsp white sugar', '1/2 lime', '300g (1 1/2 cups) couscous', '100g (2/3 cup) dried apricots', '45g (1/3 cup) pistachios']","['Peel ginger and garlic, then roughly chop with chillies. Process with yoghurt, cardamom and half each of the ground cumin and coriander in a food processor until smooth. Tip half the mixture into a bowl, then stir in 1 teaspoon turmeric and 1 tablespoon oil. Add lamb and turn to coat.', 'To make dressing, trim large stalks from fresh coriander and discard, then add leaves and small stems to remaining yoghurt mixture. Add sugar and 1/4 teaspoon salt, squeeze in lime juice, then process until smooth. Set aside.', 'Heat 2 tablespoons oil in a frying pan over medium heat. Add couscous, remaining spices and 1 teaspoon salt. Cook, stirring, for 3 minutes or until lightly toasted. Turn off heat. Using scissors, halve apricots and add to pan. Taking care as mixture will spit, stir in 310ml (1 1/4 cups) boiling water. Cover with a lid or foil and stand for 10 minutes or until water is absorbed.', 'Meanwhile, heat a frying pan over medium–high heat. Add remaining 1 tablespoon oil, heat, then cook lamb for 4 minutes each side for medium or until cooked to your liking. Transfer to a plate and rest for 5 minutes.', 'Roughly chop pistachios, scatter over couscous, then fluff up with a fork. Divide couscous among bowls. Cut lamb into slices and place on top. Drizzle with coriander dressing to serve.']",3356 kj (802cal),46.4g,32.5g,84.0g,110mg,8.2g
392,https://www.taste.com.au/recipes/individual-chunky-beef-pies/f831b176-763b-4cc1-81c6-7cdf3180e54d#coral_thread,Individual chunky beef pies,4,https://img.taste.com.au/_nOJAFOo/w720-h480-cfill-q80/taste/2016/11/individual-chunky-beef-pies-45567-1.jpeg,"['700g gravy beef, cut into 2cm pieces', '2 tbsp plain flour', '2 tbsp olive oil', '250g cup mushrooms, quartered', '1 brown onion, coarsely chopped', '2 garlic cloves, crushed', '1 tsp chopped fresh rosemary', '375ml (1 1/2 cups) Beef stock', '2 tbsp Coles Tomato Paste', '2 sheets (25 x 25cm) frozen ready-rolled shortcrust pastry, just thawed', '1 egg, lightly whisked', '2 sheets (25 x 25cm) frozen ready-rolled puff pastry, just thawed', 'Tomato sauce, to serve']","['Place the beef700g gravy beef, cut into 2cm pieces in a large bowl and sprinkle with flour2 tbsp plain flour. Season with salt and pepper. Toss to coat.', 'Heat half the oil2 tbsp olive oil in a large saucepan over medium heat. Add half the beef and cook, stirring occasionally, for 5 minutes or until browned. Transfer to a plate. Repeat with the remaining oil and beef, reheating the pan between batches.', 'Add the mushroom250g cup mushrooms, quartered, onion1 brown onion, coarsely chopped, garlic2 garlic cloves, crushed and rosemary1 tsp chopped fresh rosemary to the pan, and cook, stirring, for 5 minutes or until the onion softens. Stir in the beef, stock375ml (1 1/2 cups) Beef stock and tomato paste2 tbsp Tomato Paste and bring to a simmer. Reduce heat to low. Cook, covered, for 1 hour. Uncover and cook, stirring occasionally, for a further 30 minutes or until the beef is tender. Taste and season with salt and pepper. Set aside for 1 hour to cool slightly. Transfer to a bowl and cover with plastic wrap. Place in the fridge for 2 hours to cool completely.', 'Preheat oven to 210°C. Cut the shortcrust pastry sheets2 sheets (25 x 25cm) frozen ready-rolled shortcrust pastry, just thawed in half diagonally. Line 4 round 3cm-deep, 9.5cm (base measurement) pie tins with shortcrust pastry, allowing the sides to overhang. Brush the edges with a little egg1 egg, lightly whisked. Divide the beef mixture evenly among the pastry cases.', 'Cut each puff pastry sheet2 sheets (25 x 25cm) frozen ready-rolled puff pastry, just thawed in half diagonally. Top the pies with puff pastry and trim excess. Use a fork to press the edges to seal. Brush the pies with the remaining egg. Cut a small cross in the centre of each pie. Place the pies on the baking tray and bake in oven for 30 minutes or until puffed and golden. Serve with tomato sauceTomato sauce, to serve.']",3423 kj (818cal),19.8g,51.6g,70.9g,1.5g,3.7g
393,https://www.taste.com.au/recipes/pork-skewers-bean-pea-zucchini-saffron-rice/c65ec71d-b34c-4b85-83cf-3b81aaf601d8#coral_thread,"Pork skewers with bean, pea &amp; zucchini saffron rice",4,https://img.taste.com.au/qhvW52Yq/w720-h480-cfill-q80/taste/2016/11/pork-skewers-with-bean-pea-zucchini-saffron-rice-94086-1.jpeg,"['600g pork scotch fillet, cut into 2cm pieces', '3 garlic cloves, crushed', '2 1/2 tsp smoked paprika', '1 tsp dried oregano leaves', '60ml (1/4 cup) lemon juice', '80ml (1/3 cup) chicken stock', 'Pinch of saffron threads', '450g pkt SunRice Long Grain White Rice in 90 seconds', '300g (2 cups) frozen peas', '100g green round beans, halved', '1 zucchini, halved lengthways, thinly sliced']","['Combine the pork600g pork scotch fillet, cut into 2cm pieces, garlic3 garlic cloves, crushed, paprika2 1/2 tsp smoked paprika, oregano1 tsp dried oregano leaves and lemon juice60ml (1/4 cup) lemon juice in a bowl. Set aside for 10 minutes to marinate. Thread onto soaked bamboo skewers.', 'Preheat chargrill on high. Cook the skewers, in 2 batches, for 3 minutes each side or until just cooked. Transfer to a plate. Keep warm.', 'Meanwhile, combine the stock80ml (1/3 cup) chicken stock and saffronPinch of saffron threads in a heatproof bowl. Cover and microwave on High/800watts/100% for 3 minutes. Set aside for 3 minutes to develop the flavours.', 'Stir in the rice450g pkt Long Grain White Rice in 90 seconds, peas300g (2 cups) frozen peas, beans100g green round beans, halved and zucchini1 zucchini, halved lengthways, thinly sliced. Toss to combine. Cover and microwave on High/800watts/100%, stirring halfway through cooking, for 3 minutes or until rice is heated and vegetables are tender. Serve with the skewers.']",3516 kj (840cal),35.7g,27.6g,110.5g,237mg,6.2g
394,https://www.taste.com.au/recipes/chicken-lettuce-coleslaw/5949ecdb-f042-4ca6-b717-2e09d976afa8#coral_thread,Chicken lettuce coleslaw,4,https://img.taste.com.au/LJDKh5OO/w720-h480-cfill-q80/taste/2016/11/chicken-lettuce-coleslaw-31331-1.jpeg,"['1/2 barbecued chicken, shredded (see note)', '1/2 iceberg lettuce, shredded', '2 carrots, peeled, grated', '2 stalks celery, thinly sliced', '1/2 cup whole-egg mayonnaise', '2 tbsp lemon juice', '1 garlic clove, crushed']","['Place chicken, lettuce, carrot and celery in a large bowl. Toss to combine.', 'Place mayonnaise, lemon juice and garlic in a small bowl. Whisk to combine. Season with salt and pepper.', 'Add mayonnaise mixture to chicken mixture. Toss to combine. Season with pepper. Serve.']",1672 kj (400cal),33.8g,27.1g,6.3g,474.4mg,1.9g
395,https://www.taste.com.au/recipes/asparagus-smoked-trout-pasta/44012b51-bff1-4496-ba42-39c33adb4119#coral_thread,Asparagus and smoked trout pasta,4,https://img.taste.com.au/cVgVr5mC/w720-h480-cfill-q80/taste/2016/11/asparagus-and-smoked-trout-pasta-94558-1.jpeg,"['375g fresh egg fettuccine', '1 tbsp olive oil', '1 red onion, thinly sliced', '1 garlic clove, crushed', '1 bunch asparagus, trimmed, cut into 4', '1/2 cup white wine', '1 tsp dijon mustard', '300ml carton cream', '200g smoked trout slices, chopped', '2 tbsp fresh dill, chopped', 'Crusty bread, to serve']","['Cook pasta in a large saucepan of boiling salted water for 4-5 mins or according to packet instructions. Drain and keep warm.', 'Meanwhile, heat oil in a large frying pan on high. Sauté onion and garlic for 3-4 mins until tender.', 'Add asparagus and sauté for 1-2 mins. Stir in wine and simmer for 2-3 mins, until reduced by half. Blend in mustard and cream. Bring to the boil.', 'Reduce heat and simmer for 1 min. Stir trout and dill through. Toss sauce through hot pasta. Season to taste and serve with crusty bread.']",3060 kj (731cal),29.5g,34.8g,70.8g,425.5mg,6.0g
396,https://www.taste.com.au/recipes/creamy-avocado-crab-salad/6ee977dc-6e63-4eb2-8bc1-3ce08a77c3bd#coral_thread,Creamy avocado and crab salad,4,https://img.taste.com.au/jXWZhfs-/w720-h480-cfill-q80/taste/2016/11/creamy-avocado-and-crab-salad-90308-1.jpeg,"['1/3 cup Coles brand whole egg mayonnaise', '1 tbsp lime juice', '1 tbsp finely grated lime zest', 'Good pinch of cayenne pepper, plus extra to garnish', '2 x 170g cans shredded crab meat, well drained', '125g can Coles brand corn kernels, drained', '1 Lebanese cucumber, chopped', '2 onions, pale section only, thinly sliced', '2 ripe medium avocados', '1 bunch coriander, sprigs picked']","['Combine the mayonnaise, lime juice, lime zest and cayenne pepper in a large bowl.', 'Add the crab meat and stir until combined. Mix in the corn, cucumber and onion.', 'Halve and remove the seed and skin from each avocado. Use a small knife to cut the flesh into 2cm pieces. Add to the bowl and mix gently to combine. Season with salt.', 'Divide coriander among plates. Top with salad. Sprinkle with a little extra cayenne pepper.']",1448 kj (346cal),18.5g,24.4g,15.7g,904mg,5.8g
397,https://www.taste.com.au/recipes/get-ahead-tarragon-chicken/771136c3-7c24-4a6f-a0c2-47e4d1dffb8f#coral_thread,Get-ahead tarragon chicken,6,https://img.taste.com.au/LMpf3koS/w720-h480-cfill-q80/taste/2016/11/get-ahead-tarragon-chicken-74879-1.jpeg,"['105g (1/2 cup) pearl barley', '2 tbsp olive oil', '2 x 1.2kg chickens, each cut into 6 pieces', '2 celery sticks, coarsely chopped', '2 carrots, peeled, coarsely chopped', '175g short-cut bacon rashers, rind removed, cut into batons', '6 small French shallots, peeled, halved', '2 garlic cloves, crushed', '2 Cream Delight potatoes, peeled, cut into 1.5cm pieces', '2 dried bay leaves', '1 Continental Salt Reduced Chicken Stock Pot', '500ml (2 cups) boiling water', '250ml (1 cup) white wine', '2 tbsp chopped fresh tarragon', 'Crusty bread, to serve']","['Place barley in a bowl. Cover with cold water. Set aside for 6 hours or overnight to soak. Drain.', 'Preheat oven to 170C. Heat half the oil in a large frying pan over medium-high heat. Cook the chicken, in 2 batches, turning, for 5 minutes or until browned. Transfer to a plate.', 'Heat the remaining oil in the frying pan over medium heat. Cook the celery, carrot, bacon and shallot, stirring, for 5-6 minutes or until soft. Stir in the garlic for 1 minute or until aromatic. Transfer the vegetable mixture to a large, heavy-based roasting pan. Stir in the potato, barley and bay leaves. Arrange the chicken pieces on top.', 'Dissolve stock in the boiling water. Add the stock, wine and tarragon to the frying pan over medium-high heat. Bring to the boil. Season. Pour over the chicken mixture. Cover the roasting pan tightly with 2 layers of foil. Bake for 1 hour or until the chicken is cooked through. Transfer the chicken to a plate and cover to keep warm. Bake the vegetables, covered, for a further 20 minutes or until tender. Serve the chicken and vegetables with bread.']",3760 kj (899cal),58.6g,57.4g,27.4g,870.4mg,4.8g
